0.000000000000000000e+00;3.627925919999999849e+01
1.000000000000000000e+00;3.633573810000000037e+01
2.000000000000000000e+00;3.633093780000000095e+01
3.000000000000000000e+00;3.621225069999999846e+01
4.000000000000000000e+00;3.607913899999999785e+01
5.000000000000000000e+00;3.594569359999999847e+01
6.000000000000000000e+00;3.608039850000000115e+01
7.000000000000000000e+00;3.619710200000000100e+01
8.000000000000000000e+00;3.578683329999999785e+01
9.000000000000000000e+00;3.580086419999999947e+01
1.000000000000000000e+01;3.589255099999999743e+01
1.100000000000000000e+01;3.576076619999999906e+01
1.200000000000000000e+01;3.594939550000000139e+01
1.300000000000000000e+01;3.559511510000000101e+01
1.400000000000000000e+01;3.583863420000000133e+01
1.500000000000000000e+01;3.579366180000000242e+01
1.600000000000000000e+01;3.589370650000000040e+01
1.700000000000000000e+01;3.619731970000000132e+01
1.800000000000000000e+01;3.618517179999999911e+01
1.900000000000000000e+01;3.661001610000000284e+01
2.000000000000000000e+01;3.667179200000000350e+01
2.100000000000000000e+01;3.705496899999999982e+01
2.200000000000000000e+01;3.731728220000000107e+01
2.300000000000000000e+01;3.731535989999999714e+01
2.400000000000000000e+01;3.624224790000000240e+01
2.500000000000000000e+01;3.630634489999999914e+01
2.600000000000000000e+01;3.615487509999999816e+01
2.700000000000000000e+01;3.630241670000000198e+01
2.800000000000000000e+01;3.615525139999999737e+01
2.900000000000000000e+01;3.588760189999999994e+01
3.000000000000000000e+01;3.592129829999999657e+01
3.100000000000000000e+01;3.588962200000000280e+01
3.200000000000000000e+01;3.599071519999999680e+01
3.300000000000000000e+01;3.601082060000000240e+01
3.400000000000000000e+01;3.579530210000000068e+01
3.500000000000000000e+01;3.585666080000000022e+01
3.600000000000000000e+01;3.564927579999999807e+01
3.700000000000000000e+01;3.577958310000000353e+01
3.800000000000000000e+01;3.573719059999999814e+01
3.900000000000000000e+01;3.589833169999999996e+01
4.000000000000000000e+01;3.591706289999999768e+01
4.100000000000000000e+01;3.626190110000000288e+01
4.200000000000000000e+01;3.628544709999999895e+01
4.300000000000000000e+01;3.656649749999999699e+01
4.400000000000000000e+01;3.678975379999999973e+01
4.500000000000000000e+01;3.700517870000000187e+01
4.600000000000000000e+01;3.723452929999999839e+01
4.700000000000000000e+01;3.711221559999999897e+01
4.800000000000000000e+01;3.628288500000000028e+01
4.900000000000000000e+01;3.617381780000000191e+01
5.000000000000000000e+01;3.629774960000000306e+01
5.100000000000000000e+01;3.595405920000000322e+01
5.200000000000000000e+01;3.609049569999999818e+01
5.300000000000000000e+01;3.610595570000000265e+01
5.400000000000000000e+01;3.577231419999999673e+01
5.500000000000000000e+01;3.590106250000000188e+01
5.600000000000000000e+01;3.591604980000000324e+01
5.700000000000000000e+01;3.581437139999999886e+01
5.800000000000000000e+01;3.593413309999999683e+01
5.900000000000000000e+01;3.586798050000000160e+01
6.000000000000000000e+01;3.581284600000000040e+01
6.100000000000000000e+01;3.592495490000000302e+01
6.200000000000000000e+01;3.585860250000000349e+01
6.300000000000000000e+01;3.603629130000000202e+01
6.400000000000000000e+01;3.611811790000000144e+01
6.500000000000000000e+01;3.605794290000000046e+01
6.600000000000000000e+01;3.616763399999999962e+01
6.700000000000000000e+01;3.646265499999999804e+01
6.800000000000000000e+01;3.673698949999999996e+01
6.900000000000000000e+01;3.712568259999999754e+01
7.000000000000000000e+01;3.710187359999999757e+01
7.100000000000000000e+01;3.747145019999999960e+01
7.200000000000000000e+01;3.622499559999999974e+01
7.300000000000000000e+01;3.611734030000000217e+01
7.400000000000000000e+01;3.612429350000000028e+01
7.500000000000000000e+01;3.609772670000000261e+01
7.600000000000000000e+01;3.600222819999999757e+01
7.700000000000000000e+01;3.605234389999999678e+01
7.800000000000000000e+01;3.619583719999999971e+01
7.900000000000000000e+01;3.586994080000000196e+01
8.000000000000000000e+01;3.589776210000000134e+01
8.100000000000000000e+01;3.585865809999999954e+01
8.200000000000000000e+01;3.571687510000000287e+01
8.300000000000000000e+01;3.571803750000000122e+01
8.400000000000000000e+01;3.563658300000000168e+01
8.500000000000000000e+01;3.586893680000000018e+01
8.600000000000000000e+01;3.594631270000000001e+01
8.700000000000000000e+01;3.577911499999999734e+01
8.800000000000000000e+01;3.606402219999999659e+01
8.900000000000000000e+01;3.627089039999999898e+01
9.000000000000000000e+01;3.627880269999999996e+01
9.100000000000000000e+01;3.640233719999999806e+01
9.200000000000000000e+01;3.668262570000000267e+01
9.300000000000000000e+01;3.693164829999999910e+01
9.400000000000000000e+01;3.702374509999999930e+01
9.500000000000000000e+01;3.737775500000000051e+01
9.600000000000000000e+01;3.601930730000000125e+01
9.700000000000000000e+01;3.618271179999999987e+01
9.800000000000000000e+01;3.611029179999999883e+01
9.900000000000000000e+01;3.617889660000000163e+01
1.000000000000000000e+02;3.616558299999999804e+01
1.010000000000000000e+02;3.583281149999999826e+01
1.020000000000000000e+02;3.610418419999999884e+01
1.030000000000000000e+02;3.602770499999999743e+01
1.040000000000000000e+02;3.594891989999999993e+01
1.050000000000000000e+02;3.600000419999999934e+01
1.060000000000000000e+02;3.574279279999999659e+01
1.070000000000000000e+02;3.579049030000000187e+01
1.080000000000000000e+02;3.589337280000000163e+01
1.090000000000000000e+02;3.587618710000000277e+01
1.100000000000000000e+02;3.575966290000000214e+01
1.110000000000000000e+02;3.587693159999999892e+01
1.120000000000000000e+02;3.593900020000000239e+01
1.130000000000000000e+02;3.615684600000000160e+01
1.140000000000000000e+02;3.635358730000000094e+01
1.150000000000000000e+02;3.642892739999999918e+01
1.160000000000000000e+02;3.667193480000000250e+01
1.170000000000000000e+02;3.708694299999999799e+01
1.180000000000000000e+02;3.718951959999999701e+01
1.190000000000000000e+02;3.730168650000000241e+01
1.200000000000000000e+02;3.632909980000000161e+01
1.210000000000000000e+02;3.608117709999999789e+01
1.220000000000000000e+02;3.608914180000000016e+01
1.230000000000000000e+02;3.629032500000000283e+01
1.240000000000000000e+02;3.592068650000000218e+01
1.250000000000000000e+02;3.611793010000000237e+01
1.260000000000000000e+02;3.600653640000000166e+01
1.270000000000000000e+02;3.613062279999999760e+01
1.280000000000000000e+02;3.590737529999999822e+01
1.290000000000000000e+02;3.570655339999999711e+01
1.300000000000000000e+02;3.575464709999999968e+01
1.310000000000000000e+02;3.578659350000000217e+01
1.320000000000000000e+02;3.581735340000000178e+01
1.330000000000000000e+02;3.583901809999999699e+01
1.340000000000000000e+02;3.570141960000000125e+01
1.350000000000000000e+02;3.593879799999999847e+01
1.360000000000000000e+02;3.602003479999999769e+01
1.370000000000000000e+02;3.590261960000000130e+01
1.380000000000000000e+02;3.637491860000000088e+01
1.390000000000000000e+02;3.659677729999999940e+01
1.400000000000000000e+02;3.659513789999999744e+01
1.410000000000000000e+02;3.693701440000000247e+01
1.420000000000000000e+02;3.707863919999999780e+01
1.430000000000000000e+02;3.725107619999999997e+01
1.440000000000000000e+02;3.642360099999999790e+01
1.450000000000000000e+02;3.606822269999999975e+01
1.460000000000000000e+02;3.618647870000000211e+01
1.470000000000000000e+02;3.615987040000000263e+01
1.480000000000000000e+02;3.617583669999999785e+01
1.490000000000000000e+02;3.596558819999999912e+01
1.500000000000000000e+02;3.595294839999999681e+01
1.510000000000000000e+02;3.612125309999999700e+01
1.520000000000000000e+02;3.584641880000000214e+01
1.530000000000000000e+02;3.597531889999999777e+01
1.540000000000000000e+02;3.573074770000000200e+01
1.550000000000000000e+02;3.578100599999999787e+01
1.560000000000000000e+02;3.576737159999999704e+01
1.570000000000000000e+02;3.567544209999999794e+01
1.580000000000000000e+02;3.600232090000000085e+01
1.590000000000000000e+02;3.589597959999999688e+01
1.600000000000000000e+02;3.603762129999999786e+01
1.610000000000000000e+02;3.602184450000000027e+01
1.620000000000000000e+02;3.637127329999999859e+01
1.630000000000000000e+02;3.650795509999999666e+01
1.640000000000000000e+02;3.664072319999999650e+01
1.650000000000000000e+02;3.713554959999999738e+01
1.660000000000000000e+02;3.716304759999999874e+01
1.670000000000000000e+02;3.733098999999999990e+01
1.680000000000000000e+02;3.613527210000000167e+01
1.690000000000000000e+02;3.632735430000000321e+01
1.700000000000000000e+02;3.616545010000000104e+01
1.710000000000000000e+02;3.615782320000000283e+01
1.720000000000000000e+02;3.608090159999999713e+01
1.730000000000000000e+02;3.603948720000000350e+01
1.740000000000000000e+02;3.609861680000000206e+01
1.750000000000000000e+02;3.588311800000000318e+01
1.760000000000000000e+02;3.576658369999999820e+01
1.770000000000000000e+02;3.591902350000000155e+01
1.780000000000000000e+02;3.592699439999999811e+01
1.790000000000000000e+02;3.595672210000000035e+01
1.800000000000000000e+02;3.590822399999999703e+01
1.810000000000000000e+02;3.581301849999999831e+01
1.820000000000000000e+02;3.605810460000000006e+01
1.830000000000000000e+02;3.581654499999999786e+01
1.840000000000000000e+02;3.604806719999999842e+01
1.850000000000000000e+02;3.604992510000000294e+01
1.860000000000000000e+02;3.617308289999999715e+01
1.870000000000000000e+02;3.648129560000000282e+01
1.880000000000000000e+02;3.677980050000000034e+01
1.890000000000000000e+02;3.695195979999999736e+01
1.900000000000000000e+02;3.720915399999999806e+01
1.910000000000000000e+02;3.739282370000000100e+01
1.920000000000000000e+02;3.600436049999999710e+01
1.930000000000000000e+02;3.608317980000000347e+01
1.940000000000000000e+02;3.629862109999999831e+01
1.950000000000000000e+02;3.607792839999999757e+01
1.960000000000000000e+02;3.605485360000000128e+01
1.970000000000000000e+02;3.600036440000000226e+01
1.980000000000000000e+02;3.595752569999999793e+01
1.990000000000000000e+02;3.599071459999999689e+01
2.000000000000000000e+02;3.589697919999999698e+01
2.010000000000000000e+02;3.591774370000000260e+01
2.020000000000000000e+02;3.586793279999999839e+01
2.030000000000000000e+02;3.553205580000000197e+01
2.040000000000000000e+02;3.572993519999999990e+01
2.050000000000000000e+02;3.554952269999999714e+01
2.060000000000000000e+02;3.583624120000000346e+01
2.070000000000000000e+02;3.594000919999999866e+01
2.080000000000000000e+02;3.600551310000000171e+01
2.090000000000000000e+02;3.607737279999999913e+01
2.100000000000000000e+02;3.642100649999999717e+01
2.110000000000000000e+02;3.662427509999999842e+01
2.120000000000000000e+02;3.680411809999999662e+01
2.130000000000000000e+02;3.719180370000000124e+01
2.140000000000000000e+02;3.717235260000000352e+01
2.150000000000000000e+02;3.722143959999999652e+01
2.160000000000000000e+02;3.615745969999999687e+01
2.170000000000000000e+02;3.605139249999999862e+01
2.180000000000000000e+02;3.609166129999999839e+01
2.190000000000000000e+02;3.599667850000000158e+01
2.200000000000000000e+02;3.597561939999999936e+01
2.210000000000000000e+02;3.613292119999999841e+01
2.220000000000000000e+02;3.607937890000000181e+01
